n,a,m2,is_valid,contagious_set
146,9,2.0,True,"[137, 143]"
147,9,,False,
148,9,2.0,True,"[11, 17]"
149,9,2.0,True,"[6, 143]"
150,9,,False,
151,9,2.0,True,"[137, 143]"
152,9,2.0,True,"[11, 17]"
153,9,,False,
154,9,2.0,True,"[11, 17]"
155,9,2.0,True,"[11, 17]"
156,9,,False,
157,9,2.0,True,"[11, 17]"
158,9,2.0,True,"[11, 17]"
159,9,,False,
160,9,3.0,True,"[0, 3, 12]"
161,9,2.0,True,"[11, 17]"
162,9,,False,
163,9,2.0,True,"[11, 17]"
164,9,3.0,True,"[0, 3, 12]"
165,9,,False,
166,9,3.0,True,"[0, 3, 12]"
167,9,2.0,True,"[11, 17]"
168,9,,False,
169,9,2.0,True,"[11, 17]"
170,9,2.0,True,"[11, 17]"
171,9,,False,
172,9,2.0,True,"[11, 17]"
173,9,2.0,True,"[11, 17]"
174,9,,False,
175,9,3.0,True,"[0, 3, 12]"
176,9,3.0,True,"[0, 3, 12]"
177,9,,False,
178,9,3.0,True,"[0, 3, 12]"
179,9,2.0,True,"[11, 17]"
180,9,,False,
181,9,2.0,True,"[11, 17]"
182,9,2.0,True,"[11, 17]"
183,9,,False,
184,9,3.0,True,"[0, 3, 12]"
185,9,3.0,True,"[0, 3, 12]"
186,9,,False,
187,9,2.0,True,"[11, 17]"
188,9,2.0,True,"[11, 17]"
189,9,,False,
190,9,3.0,True,"[0, 3, 12]"
191,9,3.0,True,"[0, 3, 12]"
192,9,,False,
193,9,3.0,True,"[0, 3, 12]"
194,9,3.0,True,"[0, 3, 12]"
195,9,,False,
196,9,3.0,True,"[0, 3, 12]"
197,9,3.0,True,"[0, 3, 12]"
198,9,,False,
199,9,3.0,True,"[0, 3, 12]"
200,9,3.0,True,"[0, 3, 12]"
201,9,,False,
202,9,3.0,True,"[0, 3, 12]"
203,9,3.0,True,"[0, 3, 12]"
204,9,,False,
205,9,3.0,True,"[0, 3, 12]"
206,9,3.0,True,"[0, 3, 12]"
207,9,,False,
208,9,2.0,True,"[11, 17]"
209,9,2.0,True,"[11, 17]"
210,9,,False,
211,9,2.0,True,"[11, 17]"
212,9,2.0,True,"[11, 17]"
213,9,,False,
214,9,3.0,True,"[0, 3, 12]"
215,9,3.0,True,"[0, 3, 12]"
216,9,,False,
217,9,2.0,True,"[11, 17]"
218,9,2.0,True,"[11, 17]"
219,9,,False,
220,9,2.0,True,"[11, 17]"
221,9,3.0,True,"[0, 3, 12]"
222,9,,False,
223,9,2.0,True,"[194, 206]"
224,9,2.0,True,"[194, 206]"
225,9,,False,
226,9,2.0,True,"[194, 206]"
227,9,2.0,True,"[1, 222]"
228,9,,False,
229,9,2.0,True,"[220, 226]"
230,9,2.0,True,"[220, 226]"
231,9,,False,
232,9,2.0,True,"[220, 226]"
233,9,2.0,True,"[220, 226]"
234,9,,False,
235,9,2.0,True,"[220, 226]"
236,9,2.0,True,"[220, 226]"
237,9,,False,
238,9,3.0,True,"[0, 3, 12]"
239,9,3.0,True,"[0, 3, 12]"
240,9,,False,
241,9,3.0,True,"[0, 3, 12]"
242,9,3.0,True,"[0, 3, 12]"
243,9,,False,
244,9,3.0,True,"[0, 3, 12]"
245,9,3.0,True,"[0, 3, 12]"
246,9,,False,
247,9,2.0,True,"[220, 226]"
248,9,2.0,True,"[220, 226]"
249,9,,False,
250,9,3.0,True,"[0, 3, 12]"
251,9,3.0,True,"[0, 3, 12]"
252,9,,False,
253,9,3.0,True,"[0, 3, 12]"
254,9,3.0,True,"[0, 3, 12]"
255,9,,False,
256,9,3.0,True,"[0, 3, 12]"
257,9,3.0,True,"[0, 3, 12]"
258,9,,False,
259,9,2.0,True,"[23, 35]"
260,9,2.0,True,"[23, 35]"
261,9,,False,
262,9,2.0,True,"[23, 35]"
263,9,2.0,True,"[23, 35]"
264,9,,False,
265,9,2.0,True,"[23, 35]"
266,9,2.0,True,"[23, 35]"
267,9,,False,
268,9,2.0,True,"[23, 35]"
269,9,2.0,True,"[23, 35]"
270,9,,False,
271,9,2.0,True,"[23, 35]"
272,9,2.0,True,"[23, 35]"
273,9,,False,
274,9,2.0,True,"[23, 35]"
275,9,3.0,True,"[0, 3, 12]"
276,9,,False,
277,9,3.0,True,"[0, 3, 12]"
278,9,3.0,True,"[0, 3, 12]"
279,9,,False,
280,9,3.0,True,"[0, 3, 12]"
281,9,3.0,True,"[0, 3, 12]"
282,9,,False,
283,9,2.0,True,"[23, 35]"
284,9,2.0,True,"[23, 35]"
285,9,,False,
286,9,2.0,True,"[23, 35]"
287,9,2.0,True,"[23, 35]"
288,9,,False,
289,9,3.0,True,"[0, 3, 12]"
290,9,3.0,True,"[0, 3, 12]"
291,9,,False,
292,9,2.0,True,"[275, 287]"
293,9,2.0,True,"[275, 287]"
294,9,,False,
295,9,2.0,True,"[275, 287]"
296,9,2.0,True,"[23, 35]"
297,9,,False,
298,9,2.0,True,"[23, 35]"
299,9,2.0,True,"[23, 35]"
300,9,,False,
301,9,2.0,True,"[23, 35]"
302,9,2.0,True,"[275, 287]"
303,9,,False,
304,9,2.0,True,"[23, 35]"
305,9,2.0,True,"[23, 35]"
306,9,,False,
307,9,2.0,True,"[23, 35]"
308,9,2.0,True,"[23, 35]"
309,9,,False,
310,9,2.0,True,"[23, 35]"
311,9,2.0,True,"[23, 35]"
312,9,,False,
313,9,2.0,True,"[23, 35]"
314,9,2.0,True,"[23, 35]"
315,9,,False,
316,9,2.0,True,"[23, 35]"
317,9,3.0,True,"[0, 3, 12]"
318,9,,False,
319,9,3.0,True,"[0, 3, 12]"
320,9,3.0,True,"[0, 3, 12]"
321,9,,False,
322,9,2.0,True,"[23, 35]"
323,9,2.0,True,"[23, 35]"
324,9,,False,
325,9,2.0,True,"[23, 35]"
326,9,2.0,True,"[23, 35]"
327,9,,False,
328,9,3.0,True,"[0, 3, 12]"
329,9,3.0,True,"[0, 3, 12]"
330,9,,False,
331,9,3.0,True,"[0, 3, 12]"
332,9,3.0,True,"[0, 3, 12]"
333,9,,False,
334,9,2.0,True,"[23, 35]"
335,9,2.0,True,"[23, 35]"
336,9,,False,
337,9,2.0,True,"[23, 35]"
338,9,2.0,True,"[23, 35]"
339,9,,False,
340,9,2.0,True,"[23, 35]"
341,9,2.0,True,"[23, 35]"
342,9,,False,
343,9,2.0,True,"[23, 35]"
344,9,2.0,True,"[23, 35]"
345,9,,False,
346,9,2.0,True,"[23, 35]"
347,9,3.0,True,"[0, 3, 12]"
348,9,,False,
349,9,3.0,True,"[0, 3, 12]"
350,9,3.0,True,"[0, 3, 12]"
351,9,,False,
352,9,3.0,True,"[0, 3, 12]"
353,9,3.0,True,"[0, 3, 12]"
354,9,,False,
355,9,3.0,True,"[0, 3, 12]"
356,9,3.0,True,"[0, 3, 12]"
357,9,,False,
358,9,2.0,True,"[23, 35]"
359,9,2.0,True,"[23, 35]"
360,9,,False,
361,9,2.0,True,"[23, 35]"
362,9,2.0,True,"[23, 35]"
363,9,,False,
364,9,2.0,True,"[23, 35]"
365,9,2.0,True,"[23, 35]"
366,9,,False,
367,9,3.0,True,"[0, 3, 12]"
368,9,3.0,True,"[0, 3, 12]"
369,9,,False,
370,9,3.0,True,"[0, 3, 12]"
371,9,3.0,True,"[0, 3, 12]"
372,9,,False,
373,9,3.0,True,"[0, 3, 12]"
374,9,2.0,True,"[23, 35]"
375,9,,False,
376,9,2.0,True,"[23, 35]"
377,9,2.0,True,"[23, 35]"
378,9,,False,
379,9,3.0,True,"[0, 3, 12]"
380,9,3.0,True,"[0, 3, 12]"
381,9,,False,
382,9,3.0,True,"[0, 3, 12]"
383,9,3.0,True,"[0, 3, 12]"
384,9,,False,
385,9,3.0,True,"[0, 3, 12]"
386,9,3.0,True,"[0, 3, 12]"
387,9,,False,
388,9,3.0,True,"[0, 3, 12]"
389,9,2.0,True,"[23, 35]"
390,9,,False,
391,9,3.0,True,"[0, 3, 12]"
392,9,3.0,True,"[0, 3, 12]"
393,9,,False,
394,9,3.0,True,"[0, 3, 12]"
395,9,3.0,True,"[0, 3, 12]"
396,9,,False,
397,9,3.0,True,"[0, 3, 12]"
398,9,3.0,True,"[0, 3, 12]"
399,9,,False,
400,9,3.0,True,"[0, 3, 12]"
401,9,3.0,True,"[0, 3, 12]"
402,9,,False,
403,9,3.0,True,"[0, 3, 12]"
404,9,3.0,True,"[0, 3, 12]"
405,9,,False,
406,9,3.0,True,"[0, 3, 12]"
407,9,3.0,True,"[0, 3, 12]"
408,9,,False,
409,9,3.0,True,"[0, 3, 12]"
410,9,3.0,True,"[0, 3, 12]"
411,9,,False,
412,9,3.0,True,"[0, 3, 12]"
413,9,2.0,True,"[23, 35]"
414,9,,False,
415,9,2.0,True,"[23, 35]"
416,9,2.0,True,"[23, 35]"
417,9,,False,
418,9,2.0,True,"[23, 35]"
419,9,2.0,True,"[23, 35]"
420,9,,False,
421,9,2.0,True,"[23, 35]"
422,9,2.0,True,"[23, 35]"
423,9,,False,
424,9,2.0,True,"[23, 35]"
425,9,3.0,True,"[0, 3, 12]"
426,9,,False,
427,9,3.0,True,"[0, 3, 12]"
428,9,3.0,True,"[0, 3, 12]"
429,9,,False,
430,9,3.0,True,"[0, 3, 12]"
431,9,3.0,True,"[0, 3, 12]"
432,9,,False,
433,9,3.0,True,"[0, 3, 12]"
434,9,2.0,True,"[23, 35]"
435,9,,False,
436,9,2.0,True,"[23, 35]"
437,9,2.0,True,"[23, 35]"
438,9,,False,
439,9,2.0,True,"[23, 35]"
440,9,2.0,True,"[23, 35]"
441,9,,False,
442,9,3.0,True,"[0, 3, 12]"
443,9,3.0,True,"[0, 3, 12]"
444,9,,False,
445,9,3.0,True,"[0, 3, 12]"
446,9,2.0,True,"[23, 35]"
447,9,,False,
448,9,2.0,True,"[3, 445]"
449,9,2.0,True,"[23, 35]"
450,9,,False,
451,9,2.0,True,"[23, 35]"
452,9,2.0,True,"[23, 35]"
453,9,,False,
454,9,2.0,True,"[3, 445]"
455,9,3.0,True,"[0, 3, 12]"
456,9,,False,
457,9,2.0,True,"[441, 453]"
458,9,2.0,True,"[441, 453]"
459,9,,False,
460,9,2.0,True,"[441, 453]"
461,9,2.0,True,"[441, 453]"
462,9,,False,
463,9,2.0,True,"[441, 453]"
464,9,2.0,True,"[441, 453]"
465,9,,False,
466,9,2.0,True,"[441, 453]"
467,9,2.0,True,"[441, 453]"
468,9,,False,
469,9,2.0,True,"[441, 453]"
470,9,2.0,True,"[441, 453]"
471,9,,False,
472,9,2.0,True,"[441, 453]"
473,9,3.0,True,"[0, 3, 12]"
474,9,,False,
475,9,3.0,True,"[0, 3, 12]"
476,9,3.0,True,"[0, 3, 12]"
477,9,,False,
478,9,3.0,True,"[0, 3, 12]"
479,9,3.0,True,"[0, 3, 12]"
480,9,,False,
481,9,3.0,True,"[0, 3, 12]"
482,9,3.0,True,"[0, 3, 12]"
483,9,,False,
484,9,3.0,True,"[0, 3, 12]"
485,9,3.0,True,"[0, 3, 12]"
486,9,,False,
487,9,3.0,True,"[0, 3, 12]"
488,9,3.0,True,"[0, 3, 12]"
489,9,,False,
490,9,3.0,True,"[0, 3, 12]"
491,9,2.0,True,"[441, 453]"
492,9,,False,
493,9,2.0,True,"[441, 453]"
494,9,2.0,True,"[441, 453]"
495,9,,False,
496,9,2.0,True,"[441, 453]"
497,9,2.0,True,"[441, 453]"
498,9,,False,
499,9,3.0,True,"[0, 3, 12]"
500,9,3.0,True,"[0, 3, 12]"
